Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-06-07,"Sheep Skin",5.10b,,https://www.mountainproject.com/route/112475237/sheep-skin,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > D. Rubber Wall",2.5,-1,Lead,Onsight,Sport,,35,2900
2022-06-07,Magnum,5.11b,"Dnf ",https://www.mountainproject.com/route/112475242/magnum,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > D. Rubber Wall",2.0,-1,TR,,Sport,,35,4900
2022-06-07,"Gray Streak","5.10c PG13",,https://www.mountainproject.com/route/108677402/gray-streak,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > C. Kingdom of Ging",2.9,-1,Lead,Flash,Sport,,50,3200
2022-05-30,"Charlie Don't Surf",5.10d,"wowww gotta work on that boulder",https://www.mountainproject.com/route/106112302/charlie-dont-surf,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > C. Kingdom of Ging",3.3,-1,Lead,Fell/Hung,Sport,,40,3500
2022-05-30,"Chicken Supreme",5.10a,,https://www.mountainproject.com/route/106963571/chicken-supreme,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > A. Gus Fruh aka Fern Bar Area",2.3,-1,Lead,,"Sport, TR",,30,2600
2022-05-30,"Heir Apparent",5.9+,,https://www.mountainproject.com/route/106190828/heir-apparent,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > A. Gus Fruh aka Fern Bar Area",2.2,3,Lead,,Sport,5.9,,2500
2022-05-30,Rhea,5.10a/b,,https://www.mountainproject.com/route/112433801/rhea,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > B. Myth Wall",2.6,2,Lead,,Sport,,,2800
2022-05-30,Aphrodite,5.8,,https://www.mountainproject.com/route/112433815/aphrodite,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > B. Myth Wall",2.2,-1,Lead,,Sport,,,2100
2022-05-28,"Creeping Doom",5.8,,https://www.mountainproject.com/route/106966723/creeping-doom,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.5,-1,Lead,Onsight,Sport,,30,2100
2022-05-28,"Specter's Touch",5.10c,,https://www.mountainproject.com/route/107264082/specters-touch,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.4,-1,Lead,Onsight,Sport,,40,3200
2022-05-28,"Dwarven Berserker/Lich",5.10b,,https://www.mountainproject.com/route/108761963/dwarven-berserkerlich,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.6,-1,Lead,Onsight,Sport,,50,2900
2022-05-28,"22-Eyed Beholder Hovering Near By",5.9,,https://www.mountainproject.com/route/106966707/22-eyed-beholder-hovering-near-by,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.6,-1,Lead,Onsight,Sport,,25,2400
2022-05-28,"Kraken's Deadly Dance at Sea",5.8,,https://www.mountainproject.com/route/108761939/krakens-deadly-dance-at-sea,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.3,-1,Lead,Onsight,Sport,,35,2100
2022-05-01,"Lazy Day",5.7,,https://www.mountainproject.com/route/105725257/lazy-day,1,"California > Joshua Tree National Park > Central Joshua Tree > Sheep Pass Area > Hall of Horrors Area > Hall of Horrors > South Horror Rock",2.4,-1,Lead,Onsight,Trad,,60,1800
2022-04-30,"Child's Play","5.10c R",,https://www.mountainproject.com/route/105721951/childs-play,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > The Thin Wall",2.7,-1,TR,,Trad,,60,3200
2022-04-30,Congratulations,"5.10d R",,https://www.mountainproject.com/route/105721945/congratulations,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > The Thin Wall",2.8,-1,TR,,Trad,,60,3500
2022-04-30,"Ain't Nothing but a J-Tree Thing",5.6,,https://www.mountainproject.com/route/105722671/aint-nothing-but-a-j-tree-thing,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > The Thin Wall",1.9,-1,Lead,Onsight,Trad,,40,1600
2022-04-30,"Sail Away",5.8-,,https://www.mountainproject.com/route/105722179/sail-away,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > Hidden Tower",3.5,4,Lead,Onsight,Trad,,60,2000
2022-04-28,Gunsmoke,V3,,https://www.mountainproject.com/route/105722350/gunsmoke,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Central Joshua Tree Bouldering > Barker Dam Bouldering > Gunsmoke Area > Gunsmoke Wall",3.7,-1,Attempt,,Boulder,,80,20300
2022-04-28,"Piano Crack",V-easy,,https://www.mountainproject.com/route/106149998/piano-crack,2,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Central Joshua Tree Bouldering > Barker Dam Bouldering > Gunsmoke Area > Piano Rock",2.6,-1,Flash,,Boulder,,23,20000
2022-04-25,"Aiguille de Joshua Tree (aka The Finger of Hercules)","5.5 X",,https://www.mountainproject.com/route/105721981/aiguille-de-joshua-tree-aka-the-finger-of-hercules,1,"California > Joshua Tree National Park > Lost Horse Area > Aiguille de Joshua Tree",3.1,-1,Solo,,Trad,,30,1500
2022-04-25,"Pope's Crack",5.9,"Top roped and then sent on lead :)",https://www.mountainproject.com/route/105722188/popes-crack,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - South Face",3.2,3,Lead,Redpoint,Trad,,70,2400
2022-04-25,"Moment's Notice","5.6 R",,https://www.mountainproject.com/route/108017074/moments-notice,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Echo Rock > Echo Rock - South Face",2.3,-1,Lead,Onsight,Trad,,70,1600
2022-04-23,"Sexy Grandma",5.9,,https://www.mountainproject.com/route/105723454/sexy-grandma,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",2.7,-1,TR,,Sport,,80,2400
2022-04-23,"Double Cross",5.7+,,https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,4,Lead,Redpoint,Trad,,95,1900
2022-04-23,"Voices Arete",V-easy,,https://www.mountainproject.com/route/105725476/voices-arete,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > Voices Boulder",2.0,-1,,,Boulder,,12,20000
2022-04-22,"Trout Chow",V0-,,https://www.mountainproject.com/route/105725482/trout-chow,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > Purina Wall",2.0,-1,Flash,,Boulder,,10,20005
2022-04-22,"Mr. H",V-easy,,https://www.mountainproject.com/route/105725473/mr-h,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > Voices Boulder",2.0,-1,Flash,,Boulder,,12,20000
2022-04-22,"Mr. Hyde",V0-,,https://www.mountainproject.com/route/118115449/mr-hyde,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > Voices Boulder",2.5,-1,Flash,,Boulder,,10,20005
2022-04-22,"False Hueco",V1,,https://www.mountainproject.com/route/106048286/false-hueco,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > False Hueco Boulder",2.8,-1,Attempt,,Boulder,,11,20100
2022-04-22,"False Hueco Traverse",V2,,https://www.mountainproject.com/route/106048290/false-hueco-traverse,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > False Hueco Boulder",3.0,-1,Attempt,,Boulder,,15,20200
2022-04-22,"Yabba Dabba Don't",V3,"Maybe 7 attempts?",https://www.mountainproject.com/route/106066269/yabba-dabba-dont,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > Yabba Dabba Don't Boulder",2.9,-1,Send,,Boulder,,15,20300
2022-04-22,"White Rastafarian","V2 R",,https://www.mountainproject.com/route/105722593/white-rastafarian,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Outback Bouldering > White Rastafarian Boulder",3.9,-1,Attempt,,Boulder,,20,20200
2022-04-19,"The Grack - Center",5.6,"It was supposed to snow at 1. We started the climb at 11:30. Rain coming down, wet rope stuck on rap anchors.. super cold. W josh and goose ",https://www.mountainproject.com/route/105862623/the-grack-center,3,"California > Yosemite National Park > Yosemite Valley > Valley South Side > I. Glacier Point Apron > 3. The Grack Area",3.4,-1,Follow,,Trad,,500,1600
2022-04-18,"Swan Slab Gully",5.6,"First sinulclimb with Punnoose! Done in 45 mins ",https://www.mountainproject.com/route/105889783/swan-slab-gully,3,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > A. Swan Slab",2.5,3,Lead,Onsight,Trad,,310,1600
2022-04-18,"Penelope's Problem",5.7,,https://www.mountainproject.com/route/105996559/penelopes-problem,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > A. Swan Slab",2.4,2,Lead,Onsight,Trad,,80,1800
2022-04-18,"Lena's Lieback",5.9,,https://www.mountainproject.com/route/105867066/lenas-lieback,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > A. Swan Slab",2.9,3,Lead,Flash,Trad,,190,2400
2022-04-17,Selaginella,5.8,"Lead p1",https://www.mountainproject.com/route/106097044/selaginella,4,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > Second Tier",3.2,-1,,,Trad,,560,2100
2022-04-17,Commitment,5.9,"Lead p2",https://www.mountainproject.com/route/105867013/commitment,3,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier",3.5,-1,,,Trad,,320,2400
2022-04-16,"Pine Line",5.7,,https://www.mountainproject.com/route/105841118/pine-line,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > B. El Capitan > 1. Base Routes > Southwest Base > Moby Dick and Pterodactyl Terrace",2.8,-1,Lead,Onsight,Trad,,40,1800
2022-04-13,"Gripper Traverse",V0,"4 tries hehe",https://www.mountainproject.com/route/105722803/gripper-traverse,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Quail Springs Bouldering > Trashcan Rock Area > Trashcan Boulders",2.3,-1,Send,,Boulder,,,20008
2022-04-13,"Gripper Traverse",V0,"I bad at boulder ",https://www.mountainproject.com/route/105722803/gripper-traverse,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Quail Springs Bouldering > Trashcan Rock Area > Trashcan Boulders",2.3,-1,Attempt,,Boulder,,,20008
2022-04-10,"The Eye",5.4,"Onsight free solo with Andrew and Sela",https://www.mountainproject.com/route/105721930/the-eye,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > Cyclops Rock",3.1,-1,Solo,,Trad,,115,1400
2022-04-10,"Band Saw","5.10c R","Fell once :(",https://www.mountainproject.com/route/105721798/band-saw,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",2.7,-1,TR,,Trad,,80,3200
2022-04-10,"Sexy Grandma",5.9,,https://www.mountainproject.com/route/105723454/sexy-grandma,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",2.7,-1,Lead,Flash,Sport,,80,2400
2022-04-10,"Double Cross",5.7+,"I can lead this for sureee. First climb in j tree",https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,4,TR,,Trad,,95,1900
2022-04-05,"After the Gold Rush",5.7,,https://www.mountainproject.com/route/109399561/after-the-gold-rush,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (t) Eagle Pinnacle",1.7,-1,Follow,,Trad,,50,1800
2022-04-05,"Johnny Quest",5.10b,"Sooo cool I think I could lead ",https://www.mountainproject.com/route/105790381/johnny-quest,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (u) Northeast Buttress",3.3,4,Follow,,Trad,,200,2900
2022-04-05,"Flower of High Rank",5.9,"Rattlesnakes by tree ",https://www.mountainproject.com/route/105788563/flower-of-high-rank,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (u) Northeast Buttress",3.9,-1,Follow,,Trad,,160,2400
2022-02-14,"Tunnel Vision",5.7,"Lead all pitches",https://www.mountainproject.com/route/105732509/tunnel-vision,6,"Nevada > Southern Nevada > Red Rocks > (06) White Rock Spring > Angel Food Area > Angel Food Wall",3.1,-1,Lead,Onsight,Trad,,770,1800
2022-02-12,"Cookie Monster",5.7,"2 pitches w josh… left a .75 and a phone :)",https://www.mountainproject.com/route/105732773/cookie-monster,3,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Mescalito > East Face",3.0,-1,Lead,Flash,Trad,,360,1800
2022-02-12,"Cherry Garcia",V3,"5 attempts w Bradley ",https://www.mountainproject.com/route/107453235/cherry-garcia,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Red Spring Boulders > Main Cluster > Turtle Shell",2.9,-1,Send,,Boulder,,15,20300
2022-01-30,"The Yellow Spur",5.9+,"P1 is hard",https://www.mountainproject.com/route/105748657/the-yellow-spur,3,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.7,-1,Follow,,Trad,,,2500
2021-12-05,"Caffeine Free",5.10b,,https://www.mountainproject.com/route/105803971/caffeine-free,1,"Oregon > Central Oregon > Smith Rock > (e) Western Ship - River Face",2.9,-1,Lead,Fell/Hung,Sport,,80,2900
2021-12-05,"Phone Call From Satan",5.9,,https://www.mountainproject.com/route/105803921/phone-call-from-satan,1,"Oregon > Central Oregon > Smith Rock > (e) Western Ship - River Face",3.1,-1,Lead,Flash,Sport,,95,2400
2021-10-31,"Trinity Crack",5.9,,https://www.mountainproject.com/route/107162637/trinity-crack,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (5) Old Tree Wall",2.8,-1,TR,,Trad,,105,2400
2021-10-31,"Numb Nuts",5.8,,https://www.mountainproject.com/route/106439545/numb-nuts,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (9) New School Wall",2.6,3,Lead,Flash,Sport,5.8+,95,2100
2021-10-21,"Bunny Face",5.7,,https://www.mountainproject.com/route/106154363/bunny-face,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",2.6,-1,Lead,Onsight,Sport,,150,1800
2021-10-21,"Hawks Nest",5.9,,https://www.mountainproject.com/route/108823278/hawks-nest,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (1) Northeast Face",2.8,-1,Lead,Onsight,Sport,,60,2400
2021-10-21,"Nightingale's on Vacation",5.10a/b,,https://www.mountainproject.com/route/105820354/nightingales-on-vacation,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.5,-1,Lead,Onsight,Sport,5.10a,75,2800
2021-10-17,"Unknown 3 AKA: Wally's Warm Up",5.9,"Hardest gear lead to date!",https://www.mountainproject.com/route/107289745/unknown-3-aka-wallys-warm-up,1,"Oregon > Central Oregon > Trout Creek > The Main Wall",2.8,-1,Lead,Flash,Trad,,100,2400
2021-10-17,Shasta,5.8,"First gear fall!!! Foot slipped ",https://www.mountainproject.com/route/106904122/shasta,1,"Oregon > Central Oregon > Trout Creek > The Northern End",2.8,-1,Lead,Fell/Hung,Trad,,75,2100
2021-10-17,"Route 66",5.7,,https://www.mountainproject.com/route/106517711/route-66,1,"Oregon > Central Oregon > Trout Creek > The Northern End",2.4,-1,Lead,Onsight,Trad,,60,1800
2021-10-17,"Lively Up Yourself",5.10-,,https://www.mountainproject.com/route/106652221/lively-up-yourself,1,"Oregon > Central Oregon > Trout Creek > The Northern End",3.4,-1,TR,,Trad,,65,2700
2021-10-16,"Unknown Moderate",5.6,,https://www.mountainproject.com/route/112265552/unknown-moderate,1,"Oregon > Central Oregon > Trout Creek > The Northern End",2.1,-1,Lead,Onsight,Trad,,,1600
2021-10-16,"Great Googlie Moogli","5.8+ PG13",,https://www.mountainproject.com/route/106578352/great-googlie-moogli,1,"Oregon > Central Oregon > Trout Creek > The Northern End",3.1,-1,TR,,Trad,,70,2200
2021-10-16,"Talkin' It Clean",5.10-,"No falls! Felt real good ",https://www.mountainproject.com/route/107134388/talkin-it-clean,1,"Oregon > Central Oregon > Trout Creek > The Northern End",3.3,4,TR,,Trad,,60,2700
2021-10-04,"Monkey Bars",V2,"still can&#39;t top out hahaha and i hurt my ankle :(",https://www.mountainproject.com/route/106657521/monkey-bars,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Monkey Bar Boulder",3.6,4,Attempt,,Boulder,,,20200
2021-10-02,Frogland,5.8,"Lead Every pitch w Javed Lost a .3 wc zero before the chockstone :’(",https://www.mountainproject.com/route/105732398/frogland,6,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Whiskey Peak > North Face",3.6,-1,Lead,Onsight,Trad,,700,2100
2021-10-01,"Bon Ez",5.9+,,https://www.mountainproject.com/route/105732512/bon-ez,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.3,-1,Lead,Flash,Sport,,80,2500
2021-10-01,Vagabonds,5.10a,,https://www.mountainproject.com/route/105733016/vagabonds,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left",2.8,-1,Lead,Onsight,Sport,,70,2600
2021-10-01,"Idiot Parade (aka Need to Rest)",5.10c,"Super fun route. Took 2 attempts ",https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,1,"Nevada > Southern Nevada > Red Rocks > (04) Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right",2.9,-1,Lead,Redpoint,Sport,,50,3200
2021-09-30,"Potato Chips",V2,,https://www.mountainproject.com/route/106650919/potato-chips,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",3.2,-1,Send,,Boulder,,12,20200
2021-09-30,"Poker Chips",V0-1,,https://www.mountainproject.com/route/106650925/poker-chips,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",3.0,-1,Flash,,Boulder,,,20050
2021-09-30,"Manifest Destiny",5.9+,,https://www.mountainproject.com/route/106718688/manifest-destiny,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",3.0,-1,Lead,Onsight,Sport,,70,2500
2021-09-30,"The Fall of Rome",5.10b,,https://www.mountainproject.com/route/106718692/the-fall-of-rome,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",2.6,-1,Lead,Flash,Sport,,70,2900
2021-09-30,"This is Sparta",5.9,,https://www.mountainproject.com/route/106757203/this-is-sparta,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",2.0,-1,Lead,Flash,Sport,,60,2400
2021-09-30,Conquistador,5.10d,,https://www.mountainproject.com/route/106757210/conquistador,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",3.1,-1,Lead,Flash,Sport,,35,3500
2021-09-30,"Babylon 5.8",5.8,,https://www.mountainproject.com/route/106757206/babylon-58,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",2.0,-1,Lead,Flash,Sport,,40,2100
2021-09-29,"Olive Oil",5.7,,https://www.mountainproject.com/route/105732494/olive-oil,5,"Nevada > Southern Nevada > Red Rocks > (11) Juniper Canyon > Rose Tower",3.4,-1,Lead,Flash,Trad,,600,1800
2021-09-25,"Dances with Clams",5.10a/b,"Not easy tbh",https://www.mountainproject.com/route/105821110/dances-with-clams,1,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",2.6,-1,Lead,Flash,Sport,,35,2800
2021-09-25,Phantasmagoria,5.10c,,https://www.mountainproject.com/route/106807953/phantasmagoria,1,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",3.4,-1,TR,,Sport,,100,3200
2021-09-25,"Wherever I May Roam",5.9,,https://www.mountainproject.com/route/105821077/wherever-i-may-roam,5,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (6) Northwest Face",3.3,-1,Lead,Onsight,Sport,,400,2400
2021-09-24,Gumby,5.10c,"With Dorathy and Arthur and Milana",https://www.mountainproject.com/route/105790017/gumby,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.5,-1,TR,,Sport,,75,3200
2021-09-24,"Light on the Path",5.10a,,https://www.mountainproject.com/route/105789064/light-on-the-path,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.9,-1,Lead,Flash,Sport,,60,2600
2021-09-24,Spiderman,5.7,,https://www.mountainproject.com/route/105793920/spiderman,2,"Oregon > Central Oregon > Smith Rock > (p) Spiderman Buttress",3.4,-1,Lead,Onsight,Trad,,180,1800
2021-09-24,"Spiderman Variation",5.6,,https://www.mountainproject.com/route/106249748/spiderman-variation,1,"Oregon > Central Oregon > Smith Rock > (p) Spiderman Buttress",2.7,-1,Follow,,Trad,,80,1600
2021-08-02,"BBQ Buddies Control the Cosmos",5.10b,,https://www.mountainproject.com/route/108351518/bbq-buddies-control-the-cosmos,1,"Wyoming > Ten Sleep Canyon > Dry Wall > After 5 Crag",3.7,4,Lead,Onsight,Sport,,100,2900
2021-08-01,"Death Flake from HELL",5.10a,,https://www.mountainproject.com/route/106818379/death-flake-from-hell,1,"Wyoming > Ten Sleep Canyon > Wall of Denial",3.5,-1,Lead,Onsight,Sport,,90,2600
2021-08-01,"Ghost of Richard",5.9,,https://www.mountainproject.com/route/109309965/ghost-of-richard,1,"Wyoming > Ten Sleep Canyon > The Ice Plant",2.6,-1,Lead,Onsight,Sport,,90,2400
2021-08-01,"Ice Station Zebra",5.10c,,https://www.mountainproject.com/route/106242043/ice-station-zebra,2,"Wyoming > Ten Sleep Canyon > The Ice Plant",3.2,-1,Lead,Onsight,Sport,,100,3200
2021-08-01,"Smoke Tunnel",5.10b,,https://www.mountainproject.com/route/106499845/smoke-tunnel,1,"Wyoming > Ten Sleep Canyon > The Ice Plant",2.6,-1,Lead,Onsight,Sport,,60,2900
2021-08-01,"Val Thoren Snake Child",5.10b/c,,https://www.mountainproject.com/route/107200489/val-thoren-snake-child,1,"Wyoming > Ten Sleep Canyon > The Ice Plant",2.6,-1,Lead,Onsight,Sport,,50,3100
2021-08-01,"Strange Days",5.10a,,https://www.mountainproject.com/route/106242059/strange-days,1,"Wyoming > Ten Sleep Canyon > The Ice Plant",2.2,-1,Lead,Onsight,Sport,,60,2600
2021-07-31,"Dirty Sally",5.10b,,https://www.mountainproject.com/route/107730865/dirty-sally,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 4. Rodeo Drive",2.8,-1,Lead,Onsight,Sport,,65,2900
2021-07-31,"Ride Me Cowgirl",5.10a,,https://www.mountainproject.com/route/107730856/ride-me-cowgirl,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 4. Rodeo Drive",2.7,-1,Lead,Onsight,Sport,,35,2600
2021-07-31,[Redacted],5.9,,https://www.mountainproject.com/route/107780271/redacted,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 4. Rodeo Drive",2.0,-1,Lead,Onsight,Sport,,50,2400
2021-07-31,"Wind River Muzzle Loaders",5.9,,https://www.mountainproject.com/route/107365485/wind-river-muzzle-loaders,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 4. Rodeo Drive",2.2,-1,Lead,Onsight,Sport,,35,2400
2021-07-31,"Ticks for Chicks",5.7,,https://www.mountainproject.com/route/106538812/ticks-for-chicks,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 4. Rodeo Drive",2.4,-1,Lead,Onsight,Sport,,40,1800
2021-07-30,"Red Rider",5.10a,,https://www.mountainproject.com/route/105841386/red-rider,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 3. Saddle Tramp",3.3,-1,Lead,Onsight,Sport,,65,2600
2021-07-30,"Winchester Pump",5.11a,,https://www.mountainproject.com/route/105841390/winchester-pump,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 3. Saddle Tramp",3.4,4,Lead,Fell/Hung,Sport,,65,4600
2021-07-30,"Utah Carol",5.8-,,https://www.mountainproject.com/route/106893050/utah-carol,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 2. Claim Jumper",2.5,-1,Lead,Onsight,Sport,,70,2000
2021-07-30,"Brown Dirt Cowgirl",5.10a,,https://www.mountainproject.com/route/107424653/brown-dirt-cowgirl,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 1. Blooming Rose",2.1,-1,Lead,Onsight,Sport,,40,2600
2021-07-30,"Phat Phinger Phrenzy",5.8,,https://www.mountainproject.com/route/106517796/phat-phinger-phrenzy,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 1. Blooming Rose",2.5,-1,Lead,Onsight,Sport,,50,2100
2021-07-30,"Claim Jumper",5.10c,,https://www.mountainproject.com/route/105841382/claim-jumper,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 2. Claim Jumper",3.4,-1,Lead,,Sport,,60,3200
2021-07-29,"Annie Git Yer Drill",5.9,,https://www.mountainproject.com/route/105841378/annie-git-yer-drill,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 2. Claim Jumper",2.5,-1,Lead,Onsight,Sport,,55,2400
2021-07-10,"Thai Stick",5.10d,"Still no rp",https://www.mountainproject.com/route/105973249/thai-stick,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.4,3,TR,,Sport,,30,3500
2021-07-10,"Classic Crack",5.9+,"Cruised it!",https://www.mountainproject.com/route/105789513/classic-crack,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.7,-1,TR,,Trad,,35,2500
2021-07-05,"Chouinard's Crack (1st Half Pitch of Peking)",5.9-,,https://www.mountainproject.com/route/106633246/chouinards-crack-1st-half-pitch-of-peking,1,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",3.2,-1,TR,,"Trad, TR",,50,2300
